hostname,state,software,user_count,note_count,peer_count,discovered_at
barca.dix.asia,up,mastodon,41,188010,7287,1678970807
eletusk.club,up,mastodon,2309,2275007,8797,1612578269
krassestegang.social,up,mastodon,4,176,10351,1682100960
dialup.cafe,up,mastodon,21,12215,15590,1668665399
nonentity.fedicity.net,up,mastodon,7,97,28,1691357392
dewp.space,up,mastodon,53,4397,17159,1612578269
continuousdelivery.social,up,mastodon,21,861,8000,1675714306
mstdn.sheehanmiles.com,up,mastodon,5,555,10728,1667871444
a2mi.social,up,mastodon,429,247852,25336,1612578269
rosafamily.social,up,mastodon,3,870,8545,1675954892
notbird.app,up,mastodon,6,125,10132,1672659046
beaulieu.social,up,mastodon,3,7,6261,1669003052
blueadair.net,up,mastodon,187,6512,2975,1612578267
wordcraft.social,up,mastodon,3,23,2400,1673654631
toot.codatory.com,up,mastodon,1,124,12149,1667604521
mastodon.tails.ch,up,mastodon,16,1829,13846,1677186809
social.cwscooters.com,up,mastodon,3,260,4503,1718657592
junkhub.org,up,mastodon,2,6703,7072,1612578269
toot.diglet.ca,up,mastodon,9,35,5369,1667962530
allpro.social,up,mastodon,70,75015,21487,1612578270
vaughan.social,up,mastodon,3,64,95217,1653645206
fruitade.xyz,up,mastodon,20,9354,302,1692265700
intuitivefuture.com,up,mastodon,6,123,7891,1675768123
social.rossabaker.com,up,mastodon,1,2173,13441,1672293437
social.xivdata.com,up,mastodon,5,428,6881,1680468325
social.gnuweeb.org,up,mastodon,51,887,3275,1688386752
mastodon.lithium03.info,up,mastodon,3,25995,12272,1612578270
phparch.social,up,mastodon,14,1999,9061,1669832971
digitally.cool,up,mastodon,1,17,8222,1669044379
extension.social,up,mastodon,2,4,7,1717375603
toots.deds.nl,up,mastodon,17,295,4493,1669060818
social.securitytheater.net,up,mastodon,4,279,5554,1674006882
social.iheartmichelle.com,up,mastodon,2,2261,4259,1691522662
m.kawaii.gg,up,mastodon,6,84,5602,1667595011
mastodon.c.smoothnet.org,up,mastodon,2,18,637,1702754727
sector25.de,up,mastodon,4,2012,12513,1680794860
null.ptr.fm,up,mastodon,2,115,4956,1669232876
mstdn.bmw-and-more.info,up,mastodon,1,11484,10066,1612578270
sjtu.closed.social,up,mastodon,218,677,21,1612578348
mastodon.mdmck10.xyz,up,mastodon,1,5,1555,1669253959
social.zachcapalbo.com,up,mastodon,2,64,9325,1669082069
gaymer.social,up,mastodon,13,618,12141,1647225118
mastodon.raudssus.de,up,mastodon,2,24,4139,1668071828
u.miaomiao.li,up,mastodon,5,940,53058,1671539101
mastodon.charles-axel.com,up,mastodon,1,2,13269,1670030738
gyatt.cc,up,mastodon,14,3187,8230,1704865992
livellosegreto.it,up,mastodon,7174,395954,29952,1648511628
cultiv.social,up,mastodon,1,840,7104,1669147546
rottmann.social,up,mastodon,1,200,10290,1685480594
hole.ucas.icu,up,mastodon,307,974,17,1681907737
shutinnerd.space,up,mastodon,1,172,8039,1688767501
lakedistrict.social,up,mastodon,3,174,9867,1667946679
hawks.im,up,mastodon,1,236,9065,1670005411
komachan.jp,up,mastodon,4,23,14,1690060185
don.nzws.me,up,mastodon,26,58505,16186,1612578270
republik.social,up,mastodon,18,664,10814,1669372416
social.lightbeamapps.com,up,mastodon,3,2188,16520,1690158288
scientificnetwork.de,up,mastodon,30,4351,8961,1667951490
amphora.social,up,mastodon,4,867,12114,1668278006
nerdcast.space,up,mastodon,2,254,5041,1689633066
nelson.fun,up,mastodon,1,1008,6780,1672111060
social.polonkai.eu,up,mastodon,2,2973,12696,1612578270
social.itfm.xyz,up,mastodon,3,91,8169,1669696998
mastodon.aventer.biz,up,mastodon,9,11322,16708,1612578267
802.3ether.net,up,mastodon,13,55489,4684,1699556722
banter.danny.page,up,mastodon,1,248,8300,1667513750
eight-bamboo.com,up,mastodon,10,4449,715,1676360386
glitch.dumbly.net,up,mastodon,1,254,6638,1669000509
trpg.cloud,up,mastodon,1056,188802,8013,1612578267
giersig.net,up,mastodon,1,7967,11532,1667044518
t.kaikoga.net,up,mastodon,1,885,2231,1690880255
pacsa.us,up,mastodon,77,185,147,1715738379
superhighway.social,up,mastodon,1,8,2188,1676290105
social.juliusgamanyi.com,up,mastodon,1,925,6705,1667848557
fusky.social,up,mastodon,1,75,4127,1671419178
slkr.space,up,mastodon,2,2,13026,1675716640
pwet.me,up,mastodon,16,498,7855,1667762833
mastodon.vshn.social,up,mastodon,4,59,4028,1709305273
masto.migou.synology.me,up,mastodon,1,1,766,1678014158
social.opennerds.org,up,mastodon,1,6,8443,1612578266
social.laia.ar,up,mastodon,3,1,22,1719519614
social.rust-lang.org,up,mastodon,2,16,11609,1696711901
stansells.org,up,mastodon,3,4171,8708,1672431358
masto.henchmonkey.org,up,mastodon,1,872,12357,1612578266
mastodon.kame.moe,up,mastodon,2,65,4574,1668442995
mastodon.alexnackenoff.com,up,mastodon,1,152,7049,1668950792
toot.earth,up,mastodon,16,2723,14759,1668686390
pocketpixels.club,up,mastodon,43,2770,8340,1671678142
snaggletooth.life,up,mastodon,194,232011,23869,1612578265
pcgamer.social,up,mastodon,348,38525,13898,1612578270
data-folks.masto.host,up,mastodon,2321,35651,23679,1667492766
melonsoda.site,up,mastodon,1,2326,2732,1675742790
yunochi.moe,up,mastodon,3,4190,5010,1668339682
verumsocial.com,up,mastodon,7,289,5596,1661788035
threads.social,up,mastodon,8,38,6407,1667725283
omniscot.social,up,mastodon,3,2,0,1714802030
mastodon.ctrl-c.liu.se,up,mastodon,2,0,11900,1669394602
shrin.es,up,mastodon,3,51,880,1701243482
chriswood.social,up,mastodon,1,74,3683,1674598447
social.amichan.de,up,mastodon,6,590,65141,1673469407
lost-in-outer.space,up,mastodon,1,397,12282,1665366581
xd.trispadsmit.com,up,mastodon,3,92,7762,1612578265
rodvand.net,up,mastodon,1,72,4977,1671940889
amefur.asia,up,mastodon,1,218373,13676,1612578267
staging.mstdn.maud.io,up,mastodon,11,466,420,1612581870
social.froonix.org,up,mastodon,2,4558,9900,1651178472
our.devchatter.com,up,mastodon,11,3032,14255,1667615321
apobangpo.space,up,mastodon,1222,125419,15565,1668499404
mastodon.vandevan.net,up,mastodon,1,17,2099,1678033591
mstdon.com,up,mastodon,57,1617,12853,1668275472
dev.zeroes.ca,up,mastodon,3,1,1218,1686295188
maskodon.org,up,mastodon,52,39,46,1701024236
mastodon.elest.io,up,mastodon,4,68,4060,1671077260
brians.town,up,mastodon,4,16,933,1668802304
mastodon.noyer.app,up,mastodon,1,334,7211,1668285790
romancelandia.club,up,mastodon,1819,204350,27873,1612578268
pravdasocial.net,up,mastodon,23,2894,11729,1636606038
justweb.dev,up,mastodon,1,251,6151,1668257694
mastodon.number251.duckdns.org,up,mastodon,1,229,4179,1670197132
mastodon.jfmblinux.fr,up,mastodon,1,197,14598,1647300134
shadows.rest,up,mastodon,31,450,12182,1687435794
social.peterlew.is,up,mastodon,1,110,11093,1670604599
mastodon.workingweb.nl,up,mastodon,2,5612,14781,1668904962
standup-comics.net,up,mastodon,71,2123,11831,1667805195
ploum.net,up,mastodon,38328,6658441,,1699688359
klog.tw,up,mastodon,115,22076,6133,1669727816
don.m2hq.net,up,mastodon,1,19453,6712,1612578267
social.piewpiew.se,up,mastodon,4,3896,16975,1672232410
social.chinwag.org,up,mastodon,1347,118861,35218,1612578266
social.randomsonicnet.org,up,mastodon,3,8,1226,1694653577
mstdn.lalafell.org,up,mastodon,130,15828,5673,1612578270
dresserfamily.social,up,mastodon,2,1,110,1670169903
mastodon.ianmorrill.com,up,mastodon,1,12,2809,1686521280
seocommunity.social,up,mastodon,1139,33027,18651,1667622856
unbound.social,up,mastodon,196,15522,25108,1612578266
foule.net,up,mastodon,2,118,8236,1667787883
toot.works,up,mastodon,86,13355,21973,1612578392
prlic.social,up,mastodon,5,38,7321,1668408848
kryptopraktik.se,up,mastodon,1,156,12222,1689760909
hed.im,up,mastodon,295,14135,13798,1668125249
ps-sw145sd.hostdon.ne.jp,up,mastodon,10,20622,4014,1677451358
acra.network,up,mastodon,1,4,7883,1668221121
surreptitious.ly,up,mastodon,3,18,2244,1667925562
mastodon.star-one.org.uk,up,mastodon,27,3934,12799,1612578347
social.exs.gay,up,mastodon,3,71,7264,1677710975
social.htoo.de,up,mastodon,3,14,2424,1707016734
lasersword.club,up,mastodon,10,6171,24061,1612578268
patriciadrive.com,up,mastodon,13,150,1605,1612578347
dersonic.de,up,mastodon,1,14,2467,1708945004
xn--ratatskr-r4a.de,up,mastodon,15,1350,9600,1668153427
bookwor.ms,up,mastodon,560,341026,25957,1612578267
mstdn.thms.uk,up,mastodon,1,4733,19198,1668220433
officiell-info.se,up,mastodon,36,36662,6147,1689625813
santos.social,up,mastodon,1,157,9943,1675825725
bloom.surf,up,mastodon,11,390,11045,1668823843
social.audacis.net,up,mastodon,1,30,1803,1695318327
mstdn.ethnet.io,up,mastodon,2,1,5118,1690213333
shitpostinc.business,up,mastodon,2,34,2724,1689015413
mastodon.aargaunet.ch,up,mastodon,1,1,1157,1662579561
mastodon.boyd.cloud,up,mastodon,2,163,1534,1707406567
social.pileus.ch,up,mastodon,1,0,3775,1711539673
blacksun.social,up,mastodon,92,21347,14486,1668061406
social.feastcoast.com,up,mastodon,7,121,6653,1678841204
social.michael-webber.com,up,mastodon,1,59,3778,1671865183
slap.masterdan.net,up,mastodon,4,289,14151,1668637888
spla.cat,up,mastodon,2,40,786,1711479296
s.chode.org,up,mastodon,7,15148,3,1676788198
gioia.social,up,mastodon,4,77,1639,1612582083
mastodon.mesolvarde.eu,up,mastodon,1,0,33,1710104790
owns.com,up,mastodon,9,56,1580,1673082064
m6n.io,up,mastodon,94,13078,23110,1667289483
mastodon.li212.fr,up,mastodon,1,0,799,1667806530
diblasio.social,up,mastodon,1,93,4253,1688888086
mstdn.home.neso.tech,up,mastodon,8,115493,8444,1612578269
fedilove.cyou,up,mastodon,144,21436,13145,1630837274
5280.city,up,mastodon,23,476,16118,1667713509
toot.lucidragons.de,up,mastodon,1,1,549,1667614113
appellate.social,up,mastodon,85,1858,14341,1667629108
quickbrb.social,up,mastodon,3,1,4167,1708464944
conventionexplorers.com,up,mastodon,1,0,3,1692423090
mastoben.rocks,up,mastodon,3,1061,5878,1681426287
toot.rayonnant.org,up,mastodon,2,102,5673,1668266931
lambdon.social,up,mastodon,1,0,4124,1674930911
mastodon.fredprod.com,up,mastodon,1,390,8429,1668457964
astronomy.city,up,mastodon,15,10317,19706,1667541886
rubi.masto.host,up,mastodon,4,266,2670,1678803060
masto.ezhevita.dev,up,mastodon,2,1023,19871,1667234488
peal.mydns.jp,up,mastodon,8,325,0,1683010722
hosszu.social,up,mastodon,1,153,7452,1675782505
cliff.social,up,mastodon,3,67,7917,1667705055
smilton.net,up,mastodon,2,4,1841,1669038107
social.ferrous-systems.com,up,mastodon,3,75,1467,1695658015
blan.cc,up,mastodon,2,1344,5898,1672837736
pokemon.mastportal.info,up,mastodon,1456,3342057,18093,1612578269
masto.namtao.com,up,mastodon,4,46,3020,1701792873
homo.promo,up,mastodon,2,14576,17158,1676195575
dimick.social,up,mastodon,1,181,7280,1674341668
darkfriend.social,up,mastodon,165,28962,25499,1649276346
mastodon.wg0.xyz,up,mastodon,2,214,4397,1688856465
gamedev.berlin,up,mastodon,8,338,11296,1675948439
mastodon.surazal.net,up,mastodon,6,8841,16846,1665240168
m.cestlavie.moe,up,mastodon,9,6073,5616,1677313491
mastodon.hayfarmusa.com,up,mastodon,1,20,4,1719523632
socialnet.reachableceo.com,up,mastodon,2,38,246,1713965145
squawk.mytransponder.com,up,mastodon,377,12464,97156,1668548734
fribby.social,up,mastodon,2,5,3213,1703573813
social.jcs.org,up,mastodon,4,1350,11119,1682366841
mastoden.com,up,mastodon,1,5583,10296,1612578265
lambdaschmiede.social,up,mastodon,2,28,2419,1680025512
dtp-mstdn.jp,up,mastodon,567,35630,11082,1612578266
mastodon.minionflo.net,up,mastodon,4,1690,6206,1695934501
moew.app,up,mastodon,1,405,13405,1667993138
snowfan.masto.host,up,mastodon,12,3612,11234,1705095370
social.fops.one,up,mastodon,4,31,5100,1690235928
woehl.social,up,mastodon,1,15,3222,1674681583
meikle.social,up,mastodon,1,17,4670,1667728126
carelesswhisper.nl,up,mastodon,2,946,7357,1674602760
mastodon.deathbybandaid.net,up,mastodon,2,67,111544,1669848823
pub.eeruwang.me,up,mastodon,3,8541,3194,1669484752
toot.fedilab.app,up,mastodon,7,5184,27401,1612578266
mastodon.hgs.moe,up,mastodon,4,36,4198,1669101049
social.retronerd.at,up,mastodon,6,150,8590,1665962322
mastodon.azadehafzar.io,up,mastodon,1,7,3275,1688162503
nachklang.net,up,mastodon,3,217,1199,1717733999
raza.social,up,mastodon,1,5,934,1673800049
m.tomaz.me,up,mastodon,1,42,4901,1669242160
lousydomain.xyz,up,mastodon,2,1473,13238,1667949897
icom.lol,up,mastodon,5,23,1240,1704130051
mrcippy.xyz,up,mastodon,1,492,3912,1671566853
eocene.epochal.quest,up,mastodon,0,0,14229,1660429251
social.albertmin.com,up,mastodon,1,14,3219,1713047602
mastodon.janbudke.de,up,mastodon,1,5,2403,1673804455
social.nautik.io,up,mastodon,1,117,7314,1675038289
twitterexiles.social,up,mastodon,5,2,4253,1668769134
pawb.fun,up,mastodon,1519,168395,22603,1667581007
seacow.social,up,mastodon,15,7156,12586,1612578266
mastodon.huntsvillain.com,up,mastodon,2,75,6499,1667339029
social.kevjack.eu,up,mastodon,4,25,3781,1667693769
socialturtle.eu,up,mastodon,4,62,8527,1650020829
euphorian.net,up,mastodon,24,11764,95,1698550762
masto.drydenhouse.org,up,mastodon,1,351,4825,1672884356
imastodon.net,up,mastodon,5678,15712651,17185,1612578266
blumpus.com,up,mastodon,4,214,8714,1612578348
aurorign.social,up,mastodon,7,261,5086,1679840056
mstdn.love,up,mastodon,385,528578,17040,1612578265
social.domov.de,up,mastodon,3,166,16293,1644379970
mastodon.irex.aretex.ca,up,mastodon,128,474,679,1628957017
jcm.social,up,mastodon,1,3,571,1716637439
masto.fuzzy.systems,up,mastodon,4,10682,12836,1612578269
social.cultofprimes.com,up,mastodon,2,123,5521,1672680706
tanuki.social,up,mastodon,1,687,2945,1685917991
mastodon.kylerank.in,up,mastodon,2,627,7824,1682698777
social.redbarrel.net,up,mastodon,2,0,1084,1707916026
mastodon.nebby.de,up,mastodon,1,33,6960,1668972758
scalie.zone,up,mastodon,8,6615,13342,1704741883
queernerds.social,up,mastodon,21,9421,12920,1676385781
betterconversations.online,up,mastodon,7,214,7419,1668278040
pubble.social,up,mastodon,7,1567,645,1697216493
social.cwts.nl,up,mastodon,36,4982,11941,1670412434
flumph.masto.host,up,mastodon,7,11643,13154,1612578270
social.node001.net,up,mastodon,2,7567,10982,1654212499
social.bierochs.org,up,mastodon,1,19,5979,1669027214
m.terryx.com,up,mastodon,2,20,3768,1651404273
sn.rongyi.io,up,mastodon,4,382,4221,1681216025
mastodon.hyeoniuwu.lol,up,mastodon,6,973,,1714341799
www.naturistlife.co.uk,up,mastodon,3,76,1,1686268513
mytter.jp,up,mastodon,6,435,2988,1612578267
occm.online,up,mastodon,58,205286,10,1713137215
kaartinen.social,up,mastodon,4,1463,7166,1669134312
mofu.one,up,mastodon,3,190,9353,1639649497
mastodon.guerra24.net,up,mastodon,1,0,295,1669021824
ruinous.social,up,mastodon,1,27,11153,1641898560
pod.social,up,mastodon,1,439,5268,1612578387
transforthe.win,up,mastodon,15,11,3823,1667718485
russellmathew.com,up,mastodon,1,14,398,1719800424
mastodon.wormhole.eu,up,mastodon,2,4010,11938,1612578442
dimension.host,up,mastodon,7,26719,5929,1674381602
popindustry.org,up,mastodon,133,601724,570,1612578345
silvan.cloud,up,mastodon,4,4779,14391,1667974294
www2.kt2003.info,up,mastodon,3,2071,11379,1668425242
hagale.net,up,mastodon,1,0,4803,1670896848
social.jsantos.eu,up,mastodon,1,761,11348,1687002557
thinktanki.social,up,mastodon,57,1863,9513,1668802304
kzoo.to,up,mastodon,65,16995,35195,1672781169
limulus.net,up,mastodon,1,605,,1676054241
m.h.riedel.nyc,up,mastodon,2,6,1721,1696672282
mastodon.ee,up,mastodon,425,4137,11152,1652865947
small.cloud,up,mastodon,1,39,,1682620719
mastodon.n5h.co,up,mastodon,4,13,702,1718690804
masto.pogmom.me,up,mastodon,6,2359,7662,1686664604
mstdn.kevinthetechguy.ca,up,mastodon,1,2,105,1712471367
social.jackscott.id.au,up,mastodon,1,87,4446,1667622431
lapincretin.fr,up,mastodon,1,0,5817,1703857589
dogs.chat,up,mastodon,7,137,2997,1672781169
meganekeesu.tokyo,up,mastodon,7,7204,1243,1612578266
social.datarek.nl,up,mastodon,3,317,9560,1669858928
mstdn.qiyana.jp,up,mastodon,7,3958,513,1706363654
monkeyhex.com,up,mastodon,1,5,5221,1692499048
howcyborgs.chat,up,mastodon,1,55,14080,1688161354
mastodon.oxus.net,up,mastodon,2,1,103,1668531935
social.lauercloud.de,up,mastodon,7,53,6281,1645377761
mastodon.ngen15.tv,up,mastodon,1,0,2575,1673577884
don.fetus.jp,up,mastodon,1,64,6231,1612578267
mastodon.arnos-vale.net,up,mastodon,2,42,3358,1675652732
mastodon.beehive.ee,up,mastodon,6,50,1596,1693557857
kiyi.ca,up,mastodon,10,917,85632,1668691287
mstdn.yurutan.net,up,mastodon,1,433,4039,1696010879
puppybear.social,up,mastodon,1,691,2510,1681027912
barkshark.xyz,up,mastodon,1,6701,10403,1612578268
social.desbasques.com,up,mastodon,6,31542,11180,1668785052
mastodon.modern-industry.com,up,mastodon,60,3486,18448,1668808455
social.rawa.io,up,mastodon,2,8,835,1695842328
scottodon.com,up,mastodon,3,1039,8857,1694030696
masto.duxtec.de,up,mastodon,2,4,2252,1709394892
mastodon.m1234.de,up,mastodon,9,400,2599,1672343897
retrogaming.social,up,mastodon,37,5935,14614,1668482942
d.c-cha.cc,up,mastodon,15,103354,12034,1612578270
cztwitter.cz,up,mastodon,769,70789,15787,1667441931
mastodon.spanner.codes,up,mastodon,1,3,535,1705253489
dadvocate6666.xyz,up,mastodon,32,18658,3,1718282252
sideofburritos.social,up,mastodon,1,20,6804,1669836261
m.zzzxxx.xyz,up,mastodon,1,361,2627,1690512409
m.tigercubden.com,up,mastodon,1,167,1324,1669249672
m.yufushiro.dev,up,mastodon,1,2956,4308,1675342628
social.prepedia.org,up,mastodon,413,386673,5405,1612578265
dogunder.today,up,mastodon,30,17173,2,1718316202
toot.2o4.ca,up,mastodon,1,58,4898,1707290125
social.territorisostenibili.org,up,mastodon,1,1,1319,1693908961
social.rights.ninja,up,mastodon,11,4080,10245,1612578266
ondergrond.org,up,mastodon,105,65128,20811,1612578269
todon.ploud.fr,up,mastodon,747,3561,5163,1612578392
mas.toast.ws,up,mastodon,2,6,4852,1677883624
ericf.social,up,mastodon,1,144,5828,1671462378
bloomfield.social,up,mastodon,4,513,5925,1668124746
mastodon.chainfire.eu,up,mastodon,1,42,4408,1669474703
nautical.social,up,mastodon,10,310,4224,1692717024
nuvem.lgbt,up,mastodon,10,11527,15690,1683081544
hordburh.autophagy.io,up,mastodon,2,153,6312,1667999989
masto.ford.id.au,up,mastodon,1,1,9,1612579015
eu.mastodon.green,up,mastodon,56,6764,16061,1668952249
social.timstallard.me.uk,up,mastodon,1,0,1955,1679044288
swecyb.com,up,mastodon,67,3011,15337,1668398746
mastodon.babb.no,up,mastodon,93,7563,18342,1682000477
fax.social,up,mastodon,2,288,8596,1667773392
caecilia.whippy.kr,up,mastodon,32,15392,1,1719022006
toot.apheleia.haus,up,mastodon,7,1073,,1697592273
social.lafronz.com,up,mastodon,1,6,9167,1689195749
m.tweepsmap.com,up,mastodon,8,1825,10748,1674501284
collantes.social,up,mastodon,1,2678,10851,1671830464
greennet.social,up,mastodon,34,1600,10142,1668711540
mastodon.wenzit.de,up,mastodon,1,25,13077,1667703348
silence.horse,up,mastodon,3,2587,1763,1664780094
formu1a.social,up,mastodon,23,690,10145,1668041258
s.ovalerio.net,up,mastodon,1,1708,15101,1612578269
steamedbread.pro,up,mastodon,6,3897,1976,1704670558
things.uk,up,mastodon,3,6394,19157,1667777524
purplespider.social,up,mastodon,1,80,6727,1675258700
nodutiesowed.com,up,mastodon,20,109,8285,1612578268
chaotic.social,up,mastodon,66,16406,13696,1642707000
social.museus.gov.br,up,mastodon,5,28,1178,1715285181
social.lykledevries.nl,up,mastodon,1,720,3888,1690536392
antisocial.existentialdread.com,up,mastodon,3,228,12484,1684216897
toot.matereal.eu,up,mastodon,4,154938,25524,1612578266
m.lanciano.it,up,mastodon,163,7117,13722,1670298503
tassaron.com,up,mastodon,2,4153,14962,1612578268
craftgoblin.club,up,mastodon,6,5831,12397,1695828337
social.br-linux.org,up,mastodon,4,34163,16178,1676238446
enshittification.social,up,mastodon,123,655,11529,1688491836
social.herrhannes.de,up,mastodon,1,2,496,1707628591
social.dgrammatiko.dev,up,mastodon,1,167,5735,1667794441
mastodon.palmer.house,up,mastodon,3,2926,10571,1667974552
social.darkcrow.org,up,mastodon,1,56,1018,1703365894
rodent.life,up,mastodon,37,844,5424,1672867379
social.holovaty.com,up,mastodon,1,246,10888,1667592161
dial.modem.show,up,mastodon,5,479,10603,1669249264
mastodon.delic.fi,up,mastodon,1,30,3510,1672179300
ifrit.gaia.ff14-mstdn.xyz,up,mastodon,160,13477,6555,1612578270
mas.gordons.gen.nz,up,mastodon,3,4017,10480,1612578266
social.evolved.systems,up,mastodon,1,275,5973,1669127184
unipar.online,up,mastodon,293,3333,4756,1612578267
sdu.closed.social,up,mastodon,75,571,14,1678884717
family.foxworthy.name,up,mastodon,18,1640,,1612578345
